date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-05-05	18:05:34	JairajSinghR		2	16	58	The immediate opening and closing of liquor shops is indicative of the cluelessness of Covid crisis management			1257733187247243267	https://twitter.com/JairajSinghR/status/1257733187247243267	immediate opening closing liquor shop indicative cluelessness covid crisis management		[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-07	09:34:22	Saleem36576306	OryaMaqboolJann	0	0	0	Do not kill poors and their children's I assures no elites will die due coronavirus.			1258329315344859137	https://twitter.com/Saleem36576306/status/1258329315344859137	kill poor childrens assures elite die due coronavirus		[{'score': 0.772249, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0					
2020-05-09	11:54:40	sandeepinsa32		0	34	5	#TrueBloodPump In Covid-19 pandemic 		#TrueBloodPump	1259089398882172930	https://twitter.com/sandeepinsa32/status/1259089398882172930	truebloodpump covid19 pandemic		[]							
2020-05-17	10:22:21	LuvSamTeddy	illiteratepoet0	1	0	1	Sir aapki Ghar poem sunkar Mera yehi reaction tha lockdown k chaltey main Apne Ghar se door fas Gaya hoon but aapki poem Ney Woh sab express Kar Diya Jo shayad main Kabhi na Kar pata thank you so much sir Thank you for your devine words.			1261965270735900673	https://twitter.com/LuvSamTeddy/status/1261965270735900673	sir aapki ghar poem sunkar mera yehi reaction tha lockdown k chaltey main apne ghar se door fa gaya hoon aapki poem ney woh sab express kar diya jo shayad main kabhi na kar pata thank much sir thank devine word		[]							
2020-05-06	12:45:01	bidarrevolution		0	0	0	@DIPR_COVID19 @CMofKarnataka @sriramulubjp @PMOIndia @Ratnaprabha_IAS @bidar_dc @apparaosowdi @ADinfodeptBIDAR @mani1972ias @narendramodi @AmitShah #Karnataka Govt don't have revenue but they have revenue which can be used for unnessery construction	@DIPR_COVID19 @CMofKarnataka @sriramulubjp @PMOIndia @Ratnaprabha_IAS @bidar_dc @apparaosowdi @ADinfodeptBIDAR @mani1972ias @narendramodi @AmitShah	#Karnataka	1258014908861616129	https://twitter.com/bidarrevolution/status/1258014908861616129	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION karnataka govt dont revenue revenue used unnessery construction		[{'score': 0.682397, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.705784, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-17	10:16:31	Yogeshguru007	KASengottaiyan	0	0	0	@CMOTamilNadu how can the teachers staying in other districts during this lockdown can reach their respective schools?? As they are asked to report on may 20, Many have to cross at least two-three districts which come under different zones. What about their transport facility?	@CMOTamilNadu		1261963803530391553	https://twitter.com/Yogeshguru007/status/1261963803530391553	USER_MENTION teacher staying district lockdown reach respective school asked report may many cross least twothree district come different zone transport facility		[]							
2020-05-12	09:12:36	prabhashthakur		0	0	0	After the lockdown India will be a actual clean India.			1260135776752304130	https://twitter.com/prabhashthakur/status/1260135776752304130	lockdown india actual clean india		[{'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-07	04:29:17	keyur_l		0	0	1	Hello @DGCAIndia @HardeepSPuri Airlines are not giving full refund for cancelled booking(due to lockdown extension) for travel date 6th May. @IndiGo6E is giving refund for booking having travel date from 15th Apr to 3rd May. Pls help.	@DGCAIndia @HardeepSPuri @IndiGo6E		1258252540388544514	https://twitter.com/keyur_l/status/1258252540388544514	hello USER_MENTION USER_MENTION airline giving full refund cancelled lockdown extension travel date may USER_MENTION giving refund booking travel date apr may pls help		[{'score': 0.769251, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-13	03:08:16	jacadosports		0	0	0	"Fabric Mask Available in store, The process of production on Masks for Differential quality & companies with their own Style & logo!"" - - - - - COVID-19- - - - -Stay homes saves lives- JACADO SPORTS @… https://www.instagram.com/p/CAHMXgWDWq6/?igshid=1obkvg3vhzovh"			1260406480878133256	https://twitter.com/jacadosports/status/1260406480878133256	fabric mask available store process production mask differential quality company style logo covid19 stay home save life jacado sport USER_MENTION URL		[{'score': 0.7922, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-16	16:15:50	AnandSaroji		0	0	0	@ashutosh83B @ArvindKejriwal @sardesairajdeep @narendramodi @aajtak @rashtrapatibhvn @PMOIndia lockdown4, is it a lockdown minus a lockdown.... Delhi is set to open completely..if it leads to community spread, who will take responsibility , somebody should be accountable ...	@ashutosh83B @ArvindKejriwal @sardesairajdeep @narendramodi @aajtak @rashtrapatibhvn @PMOIndia		1261691839402262528	https://twitter.com/AnandSaroji/status/1261691839402262528	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION lockdown4 lockdown minus lockdown delhi set open completely lead community spread take responsibility somebody accountable		[{'score': 0.614189, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.513989, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-17	11:08:29	Franklio53		0	0	0	It's your choice what you want to be....... #comics #webcomics #friends #cartoon #poster #posterart #frankliotalk#fashion #carry #fashionista #cool #youtubevstiktok #post #lockdown @Mumbai, Maharashtra - The Smart… https://www.instagram.com/p/CASWgNHFn78/?igshid=1t8xku60cvrp5		#comics #webcomics #friends #cartoon #poster #posterart #carry #fashionista #cool #youtubevstiktok #post #lockdown	1261976880267145218	https://twitter.com/Franklio53/status/1261976880267145218	choice want comic webcomics friend cartoon poster posterart carry fashionista cool youtubevstiktok post lockdown USER_MENTION maharashtra URL		[{'score': 0.668442, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-04	07:47:07	prudhvichows		0	0	0	Myths and facts about #COVIDー19 #CoronaVirus 		#COVID #CoronaVirus	1257215161217269761	https://twitter.com/prudhvichows/status/1257215161217269761	myth fact coronavirus		[{'score': 0.991736, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0		1.0			
2020-05-07	11:35:08	mahekamirpuri		0	0	2	Connect with your inner self .. #yogagirl #yoga #feelinggood #lockdown #spreadlove #spreadpositivity #gowithin #mahekamirpuri		#yogagirl #yoga #feelinggood #lockdown #spreadlove #spreadpositivity #gowithin #mahekamirpuri	1258359708605386753	https://twitter.com/mahekamirpuri/status/1258359708605386753	connect inner self yogagirl yoga feelinggood lockdown spreadlove spreadpositivity gowithin mahekamirpuri		[{'score': 0.787648, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-06	05:29:17	mdamiruzri	Woo_ra_ra	1	0	1	Since March 18, Malaysia have been implemented Movement Control Order or Partial Lockdown which will be ended May 12. As far as I know, any flight from Malaysia is suspended. You may contact to Korean Embassy for your concern. Hope this helps 			1257905250041651201	https://twitter.com/mdamiruzri/status/1257905250041651201	since march malaysia implemented movement control order partial lockdown ended may far know flight malaysia suspended may contact korean embassy concern hope help		[{'score': 0.899797, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-09	18:51:36	kj_kombat	omar_quraishi	0	0	0	I had literally planned to go there and stock on some stuff. The virus seems like spreading at a faster rate now. The lockdown in Karachi was a joke. 			1259194325516390402	https://twitter.com/kj_kombat/status/1259194325516390402	literally planned go stock stuff virus seems like spreading faster rate lockdown karachi joke		[{'score': 0.58664, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.845297, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-05-10	23:00:54	pmokshmar		0	0	1	No electricity from last evening. Already had power cut in past 10 days on name of maintenance. If this is after maintenance.... What till be without. #Indore #ShivrajSinghChouhan #mpeb #PMOfIndia #Corona		#Indore #ShivrajSinghChouhan #mpeb #PMOfIndia #Corona	1259619450233315328	https://twitter.com/pmokshmar/status/1259619450233315328	electricity last evening already power cut past day name maintenance maintenance till without indore shivrajsinghchouhan mpeb pmofindia corona		[{'score': 0.570252, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-04	15:35:56	ankitbhatia10		0	0	0	it is a wrong descision by @narendramodi and other chief ministers to open Liquor shops, Paan shops and shifting labours from one state to their native province . it will create a huge disturbance in fight against corona. Corona warriers are also demoralised	@narendramodi		1257333144690327552	https://twitter.com/ankitbhatia10/status/1257333144690327552	wrong descision USER_MENTION chief minister open liquor shop paan shop shifting labour one state native province create huge disturbance fight corona corona warriers also demoralised		[{'score': 0.50112, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-10	10:56:47	VoiceOfManora		0	0	0	Stay at home,please #epiccenter #coronavirus #medicine #lombardy #lombardyitaly #icu #icunurse #icudoctor #icustaff #emergencyroom #nurse #nurselife #nurses #stayhome #healthcareworkers #healthcareworker #healthcaresystem #intensivecare #hospital #hospitallife #socialdistancing		#epiccenter #coronavirus #medicine #lombardy #lombardyitaly #icu #icunurse #icudoctor #icustaff #emergencyroom #nurse #nurselife #nurses #stayhome #stayhome #healthcareworkers #healthcareworker #healthcaresystem #intensivecare #hospital #hospitallife #socialdistancing	1259437221829988352	https://twitter.com/VoiceOfManora/status/1259437221829988352	stay epiccenter coronavirus medicine lombardy lombardyitaly icu icunurse icudoctor icustaff emergencyroom nurse nurselife nurse stayhome healthcareworkers healthcareworker healthcaresystem intensivecare hospital hospitallife socialdistancing		[]							
2020-05-07	11:03:38	saurabhgadge778		0	0	2	LAUNCHING SANISAFE AN AUTOMATIC NO-TOUCH HAND SANITIZER FOR ALL GOVERNMENT OFFICES,AND PRIVATE OFFICES, BOOK NOW IT WILL BE HELPFULL FOR ALL PURPOSE TO KILL OUR SOCIETIES ENEMY CORONA(COVID-19) 7219777778 @ngpnmc @DGPMaharashtra @Tukaram_IndIAS @SandipJoshiNGP @NagpurPolice – at Mahal, Nagpur	@ngpnmc @DGPMaharashtra @Tukaram_IndIAS @SandipJoshiNGP @NagpurPolice		1258351783065399296	https://twitter.com/saurabhgadge778/status/1258351783065399296	launching sanisafe automatic notouch hand sanitizer government private office book helpfull purpose kill society enemy USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION mahal nagpur		[{'score': 0.503205, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-11	17:53:16	sakyasinghamaha		0	0	0	Now We are ready to supply Service Robot, Uvc Robot & Telepresence robot. Our robots can be deployed at Covid-19 hospitals , Hospitality industry, offices &amp; industries. Service robot for food/medicine &amp;… https://www.instagram.com/p/CADoDzilKD4/?igshid=18dh5h4xbi2rz			1259904421544288256	https://twitter.com/sakyasinghamaha/status/1259904421544288256	ready supply service robot uvc robot telepresence robot robot deployed covid19 hospital hospitality industry office industry service robot URL		[]							
2020-05-17	09:05:31	DrMonicaRathod2		1	0	2	Lockdown 4.0 begins One last time (hopefully) Lets do it #covid_19 #thanecity #Lockdown4		#covid_19 #thanecity #Lockdown4	1261945936319860736	https://twitter.com/DrMonicaRathod2/status/1261945936319860736	lockdown begin one last time hopefully let covid_19 thanecity lockdown4		[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-05	08:23:16	praveenmuz		0	0	1	#InConversationWithRahulGandhi The Corona Pandemic has increased the I Q level of our Beloved Shri Rahul Gandhi ji.Hail Corona!		#InConversationWithRahulGandhi	1257586646578597889	https://twitter.com/praveenmuz/status/1257586646578597889	inconversationwithrahulgandhi corona pandemic increased q level beloved shri rahul gandhi ji.hail corona		[]							
2020-05-08	04:46:26	LimitedmosaramL		0	1	1	PRECAUTIONS to Prevent Coronavirus We continue to remain digitally accessible. #STAYHOMESTAYSAFE #mosaramenterprises #mahindrarise		#STAYHOMESTAYSAFE #mosaramenterprises #mahindrarise	1258619242666012672	https://twitter.com/LimitedmosaramL/status/1258619242666012672	precaution prevent coronavirus continue remain digitally accessible stayhomestaysafe mosaramenterprises mahindrarise		[]							
2020-05-10	09:03:11	FarihaMunirShah		4	0	5	What's the #COVID #coronavirus state in #Pakistan? I don't wanna turn on the TV channels &amp; listen to all drama baazi, hue &amp; cry. Just provide me the stats. How's the curve?		#COVID #coronavirus #Pakistan	1259408634964070400	https://twitter.com/FarihaMunirShah/status/1259408634964070400	whats covid coronavirus state pakistan dont wanna turn tv channel listen drama baazi hue cry provide stats hows curve		[{'score': 0.658617, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-15	02:13:58	sgapatna	Nidhi	0	0	0	Not in Bihar,whilst state looses money on account of prohibition, the political mafia is minting,will the govt be pragmatic in its approach and remove prohibition to rake in the much needed money to fight corona.Lets get our priorities right,			1261117590207750144	https://twitter.com/sgapatna/status/1261117590207750144	state loos money account prohibition political mafia govt pragmatic approach remove prohibition rake much needed money fight corona.lets get priority right	[{'sentence_id': 0, 'text': 'state loos money account prohibition political mafia govt pragmatic approach remove prohibition rake much needed money fight corona.lets', 'tones': [{'score': 0.68641, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.778006, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'get priority right', 'tones': []}]	[{'score': 0.624245, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.888555, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-07	13:14:58	rahulmehta77777		0	0	0	@republic Maharashtra and entire India should take as Exhibition Centre as coronavirus as quarantine centre or temporary shift as hospital for covid 19	@republic		1258384833752915968	https://twitter.com/rahulmehta77777/status/1258384833752915968	USER_MENTION maharashtra entire india take exhibition centre coronavirus quarantine centre temporary shift hospital covid		[{'score': 0.572065, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-05	06:41:57	BeingHumanShan	GargiRawat	0	0	0	It seems that we are failed to deal and fight against Corona virus pandemic!			1257561153091203072	https://twitter.com/BeingHumanShan/status/1257561153091203072	seems failed deal fight corona virus pandemic		[{'score': 0.639934, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.91961, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]	1.0					1.0	
2020-05-12	13:35:32	hellosuratcity		0	0	1	Today’s Corona Report સુરતી હોવ તો FOLLOW, LIKE અને SHARE કરો… @hellosurties . . Use our #HelloSuratCity tag to get featured. . . #surat #suratfood #suratcity #surtis #surat_photography #suratphotoclub… https://www.instagram.com/p/CAFvW20Bpgb/?igshid=1042n5z3e71pw		#HelloSuratCity #surat #suratfood #suratcity #surtis #surat_photography #suratphotoclub	1260201949841862656	https://twitter.com/hellosuratcity/status/1260201949841862656	corona report follow like share USER_MENTION use hellosuratcity tag get featured surat suratfood suratcity surtis surat_photography URL		[]							
2020-05-14	07:11:51	SargasmicNinja		0	0	0	Sinaloà cartel, Columbian cartel, Rio streets, South African cartel etc all Drug cartels hav been hit hard by pandemic &amp; they hav stopped their drug trade &amp; started using their Network &amp; Distribution system to delivery food items to locals. Imagine wat if Escobar was alive now 			1260830167062048768	https://twitter.com/SargasmicNinja/status/1260830167062048768	cartel columbian cartel rio street south african cartel etc drug cartel hav hit hard pandemic hav stopped drug trade started using network distribution system delivery food item local imagine wat escobar alive		[{'score': 0.677034, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.535726, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-07	07:55:42	saleempatel66	astikkp	0	0	1	AMC with DSO can give home delivery of Grains to beneficiaries from Ration shops with the help of their network/corporator . @vinayakmete @CMOMaharashtra @save_atul #Blackmarket#socialdistance#Covid_19india #Aurangabad @PMOIndia @CollectorAurangabad	@vinayakmete @CMOMaharashtra @save_atul @PMOIndia	#Aurangabad	1258304485811556352	https://twitter.com/saleempatel66/status/1258304485811556352	amc dso give home delivery grain beneficiary ration shop help USER_MENTION USER_MENTION USER_MENTION aurangabad USER_MENTION USER_MENTION		[{'score': 0.598981, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-05	16:15:37	stayoutamyskies		0	0	1	Third phase of the lockdown had me watching bread-porn. #sourdough #bread		#sourdough #bread	1257705518036070403	https://twitter.com/stayoutamyskies/status/1257705518036070403	third phase lockdown watching breadporn sourdough bread		[]							
2020-05-17	13:48:25	bedarshi_dp		0	0	0	Revised guidelines by Home Ministry for the fourth phase of #COVID19Lockdown till May 31. #Lockdown 4.0 @gpdghy @guwahaticity @airnews_ghy	@gpdghy @guwahaticity @airnews_ghy	#COVID19Lockdown #Lockdown	1262017130477707270	https://twitter.com/bedarshi_dp/status/1262017130477707270	revised guideline home ministry fourth phase covid19lockdown till may lockdown USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-12	13:03:42	HumansOfAndhra		0	0	0	Due to COVID-19 outbreak, I was assigned the duty in the isolation ward where we directly deal with the postive and suspected patients .. Full Story &gt;&gt; http://bit.ly/35ZYA0c #InternationalNursesDay #NursesWeek #COVID19 #NursesWeek2020 #CoronaWarriors #Andhra #HumansofAndhra		#InternationalNursesDay #NursesWeek #COVID19 #NursesWeek2020 #CoronaWarriors #Andhra #HumansofAndhra	1260193936712232962	https://twitter.com/HumansOfAndhra/status/1260193936712232962	due covid19 outbreak assigned duty isolation ward directly deal postive suspected patient full story URL internationalnursesday nursesweek covid19 nursesweek2020 coronawarriors andhra humansofandhra		[]							
2020-05-11	14:06:13	KaranJohar4		1	0	4	Just realised I last tanked up my car exactly 2 months ago. And I’ve just reached the halfway mark today. #lockdown		#lockdown	1259847283987922946	https://twitter.com/KaranJohar4/status/1259847283987922946	realised last tanked car exactly month ago reached halfway mark today lockdown		[{'score': 0.567221, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.702145, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]	1.0	1.0		1.0			
2020-05-17	09:53:28	Mrpradip		0	0	0	#IndustriesinMithila We want central govt to implement regional specific programs &amp; policy for Mithila, for revival of sick &amp; dead industries, aftr COVID19 Mithila migrants are worst affected. @PMOIndia @CMOBihar @ficci_india @FollowCII @HardeepSPuri	@PMOIndia @CMOBihar @ficci_india @FollowCII @HardeepSPuri	#IndustriesinMithila	1261958003437326336	https://twitter.com/Mrpradip/status/1261958003437326336	industriesinmithila want central govt implement regional specific program policy mithila revival sick dead industry aftr covid19 mithila migrant worst affected USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[]							
2020-05-17	07:23:02	KanwalSinghJK	MattLaemon	0	0	1	There were many ways to handle the migrant worker crisis but the govt was on denial mode. Apologist tweets, press conferences was the scapegoat. Lack of coordination, ill planned lockdown has resulted in these crisis. Well said @rahulpandita. A help desk could have done the job.	@rahulpandita		1261920144907030529	https://twitter.com/KanwalSinghJK/status/1261920144907030529	many way handle migrant worker crisis govt denial mode apologist tweet press conference scapegoat lack coordination ill planned lockdown resulted crisis well said USER_MENTION help desk could done job		[{'score': 0.741983, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-11	13:40:21	Developer_Codes		0	1	2	Just finished my first design for #dailyui #001 : Create a sign up page, modal, form, or app screen related to signing up for something. It could be for any event. #dailyui #webdev #webinar #Webdesign #engineers #javascript #lockdown #nationaltechnologyday2020 #COVID19 		#dailyui #dailyui #webdev #webinar #Webdesign #engineers #javascript #lockdown #nationaltechnologyday2020 #COVID19	1259840774339993601	https://twitter.com/Developer_Codes/status/1259840774339993601	finished first design dailyui create sign page modal form app screen related signing something could event dailyui webdev webinar webdesign engineer javascript lockdown nationaltechnologyday2020 covid19		[{'score': 0.733853, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.657517, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0		1.0	
2020-05-08	00:48:55	studio2702	nippon_en	0	0	0	The approval made remdesivir the first COVID-19 treatment in the country. Its practical use is expected to start as early as later this month ... 			1258559471141322753	https://twitter.com/studio2702/status/1258559471141322753	approval made remdesivir first covid19 treatment country practical use expected start early later month		[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-07	15:23:36	vkgoyalll		0	0	0	@HRDMinistry due to corona jee mains exam will be cancelled and process of admission will be complete by mains January score and only 2020 student will permitt to take another attempt in 2021..so corona does not effect any student..	@HRDMinistry		1258417204577488896	https://twitter.com/vkgoyalll/status/1258417204577488896	USER_MENTION due corona jee main exam cancelled process admission complete main january score student permitt take another attempt corona effect student		[{'score': 0.616783, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.834975, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-16	07:40:02	adulterated		0	0	1	Paatal Lok - Season 1 https://www.primevideo.com/detail/0G9IEOHCN8KMY6COD9ILGH7IY5/ref=atv_dp_share_r_tw_9f4ac7382d024 A great start toba season. Must watch. Highest rated series of the lockdown. Very well showcased the role of police, politicians, media and the real people. 			1261562033570369536	https://twitter.com/adulterated/status/1261562033570369536	paatal lok season URL great start toba season must watch highest rated series lockdown well showcased role police politician medium real people		[{'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-09	21:24:24	Vineet_Bajpai		6	1	31	When Saturday evenings are not the same anymore, and you’ve not bugged your friends for months... when the lockdown forces you to pick up the six-stringer after years!! Here’s a bleak attempt at ‘Jab Harry Met Sejal’ for you, with all my love 			1259232779931279360	https://twitter.com/Vineet_Bajpai/status/1259232779931279360	saturday evening anymore bugged friend month lockdown force pick sixstringer year bleak attempt harry met love		[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-05-07	13:11:42	Bondrana	seemi_pasha	0	0	2	Paid news by modia to distract @INCIndia leaders ,which are continuously exposing @narendramodi govt, handling covid,economy and migrant issues.	@INCIndia @narendramodi		1258384012315328512	https://twitter.com/Bondrana/status/1258384012315328512	paid news modia distract USER_MENTION leader continuously exposing USER_MENTION govt handling migrant issue		[{'score': 0.671273, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.821913, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-04	19:51:51	dasgupta_sauro		0	0	2	COVID 19 has taken a severe toll on all of us. We must not abandon our duties towards pur fellow creations of nature. The path to recovery is a long one. Hope there is light at the end of the tunnel. 			1257397547766865928	https://twitter.com/dasgupta_sauro/status/1257397547766865928	covid taken severe toll u must abandon duty towards pur fellow creation nature path recovery long one hope light end tunnel		[]							
2020-05-14	08:04:26	HowrahINC		0	0	1	A new study finds that people who are dying from coronavirus potentially lose at least 10 years of their lives https://res.feednews.com/assets/v2/4c0ebb38c5ddffb1d4ddd2fef8cdaf72?source=nlp&amp;quality=uhq&amp;format=webp&amp;resize=720			1260843399172653058	https://twitter.com/HowrahINC/status/1260843399172653058	new study find people dying coronavirus potentially lose least year life URL		[{'score': 0.774476, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-17	00:27:08	14_Masoomeen		0	0	3	Difference between Shabe Qadr 1440 (2019) and 1441 (2020) May Allah swt end Corona as soon as possible #shabeqadr #Ramadhan #YaAllah		#shabeqadr #Ramadhan #YaAllah	1261815478105735168	https://twitter.com/14_Masoomeen/status/1261815478105735168	difference shabe qadr may allah swt end corona soon possible shabeqadr ramadhan yaallah		[{'score': 0.933436, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-05-07	10:16:29	AdvocateDhakan		0	0	0	The snowy mountains make me feel like reliving all over it again and again and again. . . . #latepost #covid19india #coronavirus #indiafightscorona #himachal_igers #quarantine #homequarantine #lockdownindia… https://www.instagram.com/p/B_4gmWwlM7h/?igshid=1knpcy9n4o5pj		#latepost #covid19india #coronavirus #indiafightscorona #himachal_igers #quarantine #homequarantine #lockdownindia	1258339914174824450	https://twitter.com/AdvocateDhakan/status/1258339914174824450	snowy mountain make feel like reliving latepost covid19india coronavirus indiafightscorona himachal_igers quarantine homequarantine URL		[{'score': 0.676033, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.73677, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-05-11	04:08:28	kdebiprasanna	otvnews	0	0	0	What lockdown is this?			1259696853479641088	https://twitter.com/kdebiprasanna/status/1259696853479641088	lockdown		[]							
2020-05-07	02:31:29	AnandKu12309717		0	0	0	Due to covid-19 			1258222894439514112	https://twitter.com/AnandKu12309717/status/1258222894439514112	due covid19		[]							
2020-05-09	06:11:34	DeeptimanTY	adhikaarngo	1	0	0	What is my favourite party? It is the one I will host at home when the COVID-19 lockdown is over.			1259003055602716672	https://twitter.com/DeeptimanTY/status/1259003055602716672	favourite party one host home covid19 lockdown		[{'score': 0.797687, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-11	14:00:57	naveenbabbu		0	0	0	@PMOIndia Andhra Pradesh govt given permission to open all shops and public is gathering due to this cases are increasing. Pls look in to this and continue lockdown to save people.	@PMOIndia		1259845955068801025	https://twitter.com/naveenbabbu/status/1259845955068801025	USER_MENTION andhra pradesh govt given permission open shop public gathering due case increasing pls look continue lockdown save people		[{'score': 0.656407, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-15	10:19:42	dlifein	sanjaylazar	1	0	0	Stop comparing with Wuhan as China nos are alm fudged. Where's the ICMR data on HCQS on Dharavi? People will die. To save 5% (or 0.5% on total population) I don't think it would be wise to screw 99.5%. Step 1: stop calling all death as COVID19 death. Separate comorbidities out.			1261239826805854209	https://twitter.com/dlifein/status/1261239826805854209	stop comparing wuhan china no alm fudged wheres icmr data hcqs dharavi people die save total population dont think would wise screw step stop calling death covid19 death separate comorbidities		[{'score': 0.773426, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-05-12	13:03:56	russellprose76	TobyonTV	0	0	0	I’m not sure what’s going to kill us first COVID-19, or mass stupidity. #Virus		#Virus	1260193993721176064	https://twitter.com/russellprose76/status/1260193993721176064	sure going kill u first covid19 mass stupidity virus		[{'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-04	17:53:20	bhagatbinod	LovlinaBorgohai	0	0	0	@nhm_assam @assampolice @OfficeofHBS @CMOfficeAssam @gpsinghassam hats of to assam police, nagaon police for such a great respect to senior citizens a true love shown by entire assam Corona warriors team. 	@nhm_assam @assampolice @OfficeofHBS @CMOfficeAssam @gpsinghassam		1257367722821849089	https://twitter.com/bhagatbinod/status/1257367722821849089	USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION hat assam police nagaon police great respect senior citizen true love shown entire assam corona warrior team		[{'score': 0.781028, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.579436, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
